User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR01267,SES01267,Checkout,10/7/2025 2:43,Mobile,West,Google Ads,Home,0,Yes
USR01268,SES01268,Browse,10/25/2025 11:32,Mobile,East,Organic,Sports,0,No
USR01268,SES01268,Add to Cart,10/25/2025 11:37,Tablet,South,Organic,Electronics,0,No
USR01268,SES01268,Checkout,10/25/2025 11:42,Desktop,East,Organic,Beauty,0,No
USR01268,SES01268,Purchase,10/25/2025 11:46,Desktop,South,Social Media,Fashion,497.63,No
USR01269,SES01269,Browse,10/8/2025 14:54,Mobile,North,Email,Electronics,0,Yes
USR01269,SES01269,Add to Cart,10/8/2025 14:57,Mobile,West,Social Media,Fashion,0,Yes
USR01270,SES01270,Browse,10/7/2025 17:35,Desktop,West,Social Media,Fashion,0,Yes
USR01270,SES01270,Add to Cart,10/7/2025 17:37,Mobile,East,Google Ads,Electronics,0,Yes
USR01271,SES01271,Browse,10/26/2025 18:12,Tablet,East,Google Ads,Beauty,0,Yes
USR01271,SES01271,Add to Cart,10/26/2025 18:15,Desktop,South,Email,Beauty,0,Yes
USR01271,SES01271,Checkout,10/26/2025 18:18,Desktop,North,Organic,Electronics,0,Yes
USR01272,SES01272,Browse,10/19/2025 23:09,Desktop,South,Google Ads,Sports,0,Yes
USR01272,SES01272,Add to Cart,10/19/2025 23:11,Desktop,South,Google Ads,Sports,0,Yes
USR01273,SES01273,Browse,10/24/2025 11:26,Desktop,West,Google Ads,Home,0,Yes
USR01273,SES01273,Add to Cart,10/24/2025 11:31,Tablet,East,Email,Fashion,0,Yes
USR01273,SES01273,Checkout,10/24/2025 11:33,Desktop,East,Email,Fashion,0,Yes
USR01274,SES01274,Browse,10/6/2025 14:34,Desktop,North,Social Media,Fashion,0,Yes
USR01274,SES01274,Add to Cart,10/6/2025 14:37,Tablet,North,Email,Sports,0,Yes
USR01275,SES01275,Browse,10/29/2025 3:41,Desktop,South,Organic,Beauty,0,Yes
USR01275,SES01275,Add to Cart,10/29/2025 3:44,Desktop,West,Google Ads,Electronics,0,Yes
USR01275,SES01275,Checkout,10/29/2025 3:47,Mobile,South,Organic,Home,0,Yes
USR01276,SES01276,Browse,10/19/2025 14:25,Desktop,East,Email,Fashion,0,Yes
USR01276,SES01276,Add to Cart,10/19/2025 14:28,Desktop,West,Email,Fashion,0,Yes
USR01276,SES01276,Checkout,10/19/2025 14:31,Tablet,North,Social Media,Sports,0,Yes
USR01277,SES01277,Browse,10/19/2025 10:25,Mobile,North,Social Media,Home,0,Yes
USR01277,SES01277,Add to Cart,10/19/2025 10:28,Mobile,South,Google Ads,Electronics,0,Yes
USR01278,SES01278,Browse,10/19/2025 16:34,Mobile,West,Email,Fashion,0,Yes
USR01279,SES01279,Browse,10/29/2025 3:45,Desktop,East,Organic,Electronics,0,Yes
USR01280,SES01280,Browse,10/6/2025 20:45,Tablet,West,Organic,Beauty,0,Yes
USR01280,SES01280,Add to Cart,10/6/2025 20:50,Mobile,East,Email,Fashion,0,Yes
USR01280,SES01280,Checkout,10/6/2025 20:52,Desktop,East,Email,Sports,0,Yes
USR01281,SES01281,Browse,10/11/2025 20:59,Tablet,South,Google Ads,Beauty,0,Yes
USR01282,SES01282,Browse,10/8/2025 7:08,Desktop,South,Email,Fashion,0,Yes
USR01283,SES01283,Browse,10/30/2025 18:34,Desktop,West,Organic,Electronics,0,Yes
USR01284,SES01284,Browse,10/9/2025 19:23,Tablet,East,Email,Home,0,Yes
USR01285,SES01285,Browse,10/19/2025 22:49,Desktop,West,Google Ads,Home,0,Yes
USR01286,SES01286,Browse,10/21/2025 8:13,Tablet,South,Organic,Beauty,0,Yes
USR01286,SES01286,Add to Cart,10/21/2025 8:15,Tablet,North,Email,Sports,0,Yes
USR01287,SES01287,Browse,10/29/2025 10:14,Mobile,West,Organic,Beauty,0,Yes
USR01287,SES01287,Add to Cart,10/29/2025 10:18,Tablet,East,Google Ads,Fashion,0,Yes
USR01288,SES01288,Browse,10/25/2025 6:10,Desktop,East,Organic,Fashion,0,Yes
USR01288,SES01288,Add to Cart,10/25/2025 6:15,Mobile,South,Email,Fashion,0,Yes
USR01289,SES01289,Browse,10/18/2025 3:20,Mobile,East,Organic,Beauty,0,Yes
USR01289,SES01289,Add to Cart,10/18/2025 3:25,Mobile,West,Social Media,Sports,0,Yes
USR01290,SES01290,Browse,10/10/2025 18:55,Mobile,West,Organic,Fashion,0,Yes
USR01291,SES01291,Browse,10/5/2025 3:49,Mobile,South,Social Media,Fashion,0,Yes
USR01291,SES01291,Add to Cart,10/5/2025 3:53,Tablet,East,Organic,Home,0,Yes
USR01291,SES01291,Checkout,10/5/2025 3:58,Desktop,North,Email,Beauty,0,Yes
USR01292,SES01292,Browse,10/12/2025 0:23,Tablet,West,Google Ads,Sports,0,Yes
USR01293,SES01293,Browse,10/27/2025 11:34,Desktop,East,Google Ads,Sports,0,No
USR01293,SES01293,Add to Cart,10/27/2025 11:37,Tablet,West,Google Ads,Electronics,0,No
USR01293,SES01293,Checkout,10/27/2025 11:40,Desktop,South,Social Media,Sports,0,No
USR01293,SES01293,Purchase,10/27/2025 11:44,Mobile,East,Organic,Sports,652.9,No
USR01294,SES01294,Browse,10/28/2025 20:48,Desktop,West,Email,Sports,0,Yes
USR01294,SES01294,Add to Cart,10/28/2025 20:52,Tablet,East,Organic,Fashion,0,Yes
USR01295,SES01295,Browse,10/12/2025 22:29,Mobile,North,Email,Sports,0,Yes
USR01296,SES01296,Browse,10/7/2025 2:37,Tablet,South,Email,Beauty,0,Yes
USR01297,SES01297,Browse,10/19/2025 23:59,Desktop,West,Social Media,Fashion,0,Yes
USR01297,SES01297,Add to Cart,10/20/2025 0:04,Mobile,South,Organic,Beauty,0,Yes
USR01298,SES01298,Browse,10/14/2025 11:03,Mobile,South,Organic,Sports,0,Yes
USR01298,SES01298,Add to Cart,10/14/2025 11:08,Mobile,North,Email,Sports,0,Yes
USR01299,SES01299,Browse,10/16/2025 8:42,Mobile,South,Google Ads,Fashion,0,No
USR01299,SES01299,Add to Cart,10/16/2025 8:46,Desktop,East,Social Media,Beauty,0,No
USR01299,SES01299,Checkout,10/16/2025 8:50,Desktop,West,Social Media,Fashion,0,No
USR01299,SES01299,Purchase,10/16/2025 8:54,Tablet,West,Organic,Sports,1751.45,No
USR01300,SES01300,Browse,10/25/2025 8:43,Mobile,North,Social Media,Sports,0,Yes
USR01300,SES01300,Add to Cart,10/25/2025 8:46,Mobile,North,Email,Sports,0,Yes
USR01301,SES01301,Browse,10/15/2025 1:43,Desktop,West,Social Media,Sports,0,Yes
USR01302,SES01302,Browse,10/9/2025 3:14,Tablet,South,Email,Electronics,0,Yes
USR01302,SES01302,Add to Cart,10/9/2025 3:19,Mobile,South,Social Media,Home,0,Yes
USR01303,SES01303,Browse,10/16/2025 6:56,Tablet,South,Social Media,Beauty,0,Yes
USR01303,SES01303,Add to Cart,10/16/2025 6:59,Tablet,South,Google Ads,Home,0,Yes
USR01304,SES01304,Browse,10/26/2025 13:03,Tablet,East,Email,Fashion,0,Yes
USR01305,SES01305,Browse,10/23/2025 18:38,Mobile,South,Google Ads,Fashion,0,Yes
USR01305,SES01305,Add to Cart,10/23/2025 18:43,Mobile,West,Google Ads,Home,0,Yes
USR01305,SES01305,Checkout,10/23/2025 18:48,Tablet,East,Google Ads,Home,0,Yes
USR01306,SES01306,Browse,10/4/2025 10:39,Mobile,South,Google Ads,Beauty,0,Yes
USR01306,SES01306,Add to Cart,10/4/2025 10:43,Tablet,East,Google Ads,Electronics,0,Yes
USR01306,SES01306,Checkout,10/4/2025 10:47,Tablet,West,Social Media,Fashion,0,Yes
USR01307,SES01307,Browse,10/18/2025 6:39,Desktop,West,Social Media,Beauty,0,Yes
USR01307,SES01307,Add to Cart,10/18/2025 6:41,Mobile,West,Email,Fashion,0,Yes
USR01308,SES01308,Browse,10/7/2025 11:10,Mobile,South,Google Ads,Sports,0,Yes
USR01308,SES01308,Add to Cart,10/7/2025 11:12,Tablet,East,Organic,Electronics,0,Yes
USR01309,SES01309,Browse,10/30/2025 7:56,Mobile,South,Google Ads,Fashion,0,Yes
USR01309,SES01309,Add to Cart,10/30/2025 8:01,Mobile,South,Email,Beauty,0,Yes
USR01310,SES01310,Browse,10/25/2025 6:44,Mobile,North,Email,Beauty,0,Yes
USR01310,SES01310,Add to Cart,10/25/2025 6:46,Tablet,West,Social Media,Sports,0,Yes
USR01311,SES01311,Browse,10/11/2025 13:51,Mobile,East,Google Ads,Sports,0,Yes
USR01311,SES01311,Add to Cart,10/11/2025 13:55,Tablet,West,Google Ads,Electronics,0,Yes
USR01311,SES01311,Checkout,10/11/2025 13:59,Tablet,North,Social Media,Fashion,0,Yes
USR01312,SES01312,Browse,10/23/2025 13:04,Tablet,South,Organic,Fashion,0,Yes
USR01312,SES01312,Add to Cart,10/23/2025 13:08,Desktop,West,Google Ads,Fashion,0,Yes
USR01313,SES01313,Browse,10/5/2025 23:10,Tablet,South,Organic,Beauty,0,Yes
USR01313,SES01313,Add to Cart,10/5/2025 23:14,Desktop,North,Organic,Home,0,Yes
USR01314,SES01314,Browse,10/19/2025 1:34,Desktop,West,Google Ads,Sports,0,Yes
USR01314,SES01314,Add to Cart,10/19/2025 1:38,Desktop,South,Social Media,Electronics,0,Yes
USR01315,SES01315,Browse,10/4/2025 0:40,Tablet,North,Google Ads,Beauty,0,Yes
USR01316,SES01316,Browse,10/14/2025 0:52,Tablet,South,Social Media,Fashion,0,Yes
USR01317,SES01317,Browse,10/7/2025 22:47,Mobile,East,Email,Sports,0,Yes
USR01317,SES01317,Add to Cart,10/7/2025 22:50,Desktop,North,Social Media,Sports,0,Yes
USR01318,SES01318,Browse,10/29/2025 15:47,Mobile,South,Google Ads,Beauty,0,Yes
USR01319,SES01319,Browse,10/29/2025 7:22,Tablet,West,Email,Home,0,Yes
USR01319,SES01319,Add to Cart,10/29/2025 7:27,Mobile,South,Organic,Electronics,0,Yes
USR01320,SES01320,Browse,10/29/2025 10:34,Tablet,North,Social Media,Fashion,0,Yes
USR01320,SES01320,Add to Cart,10/29/2025 10:36,Mobile,North,Social Media,Fashion,0,Yes
USR01321,SES01321,Browse,10/3/2025 4:54,Tablet,East,Social Media,Beauty,0,Yes
USR01322,SES01322,Browse,10/27/2025 9:25,Mobile,West,Organic,Home,0,Yes
USR01323,SES01323,Browse,10/12/2025 15:35,Mobile,South,Organic,Electronics,0,Yes
USR01323,SES01323,Add to Cart,10/12/2025 15:40,Mobile,West,Google Ads,Electronics,0,Yes
USR01324,SES01324,Browse,10/15/2025 1:24,Mobile,South,Email,Beauty,0,Yes
USR01325,SES01325,Browse,10/23/2025 4:31,Desktop,West,Email,Sports,0,Yes
USR01326,SES01326,Browse,10/6/2025 3:26,Mobile,South,Organic,Home,0,Yes
USR01326,SES01326,Add to Cart,10/6/2025 3:28,Mobile,North,Organic,Fashion,0,Yes
USR01326,SES01326,Checkout,10/6/2025 3:33,Mobile,South,Email,Electronics,0,Yes
USR01327,SES01327,Browse,10/19/2025 21:15,Mobile,East,Organic,Sports,0,Yes
USR01328,SES01328,Browse,10/5/2025 21:40,Desktop,North,Organic,Sports,0,No
USR01328,SES01328,Add to Cart,10/5/2025 21:42,Mobile,South,Social Media,Beauty,0,No
USR01328,SES01328,Checkout,10/5/2025 21:45,Mobile,South,Social Media,Beauty,0,No
USR01328,SES01328,Purchase,10/5/2025 21:47,Mobile,South,Email,Sports,1803.4,No
USR01329,SES01329,Browse,10/16/2025 19:20,Desktop,East,Email,Sports,0,Yes
USR01330,SES01330,Browse,10/26/2025 20:29,Desktop,South,Google Ads,Home,0,Yes
USR01330,SES01330,Add to Cart,10/26/2025 20:34,Tablet,West,Email,Fashion,0,Yes
USR01330,SES01330,Checkout,10/26/2025 20:36,Mobile,South,Social Media,Sports,0,Yes
USR01331,SES01331,Browse,10/5/2025 7:39,Tablet,South,Organic,Home,0,Yes
USR01331,SES01331,Add to Cart,10/5/2025 7:44,Desktop,West,Social Media,Fashion,0,Yes
USR01331,SES01331,Checkout,10/5/2025 7:49,Desktop,North,Organic,Sports,0,Yes
USR01332,SES01332,Browse,10/30/2025 11:50,Mobile,South,Email,Fashion,0,Yes
USR01332,SES01332,Add to Cart,10/30/2025 11:52,Mobile,West,Organic,Home,0,Yes
USR01332,SES01332,Checkout,10/30/2025 11:54,Desktop,East,Email,Sports,0,Yes
USR01333,SES01333,Browse,10/31/2025 9:50,Tablet,North,Google Ads,Fashion,0,No
USR01333,SES01333,Add to Cart,10/31/2025 9:52,Mobile,East,Email,Fashion,0,No
USR01333,SES01333,Checkout,10/31/2025 9:57,Mobile,West,Social Media,Beauty,0,No
USR01333,SES01333,Purchase,10/31/2025 10:00,Desktop,South,Email,Fashion,586.89,No
USR01334,SES01334,Browse,10/9/2025 10:22,Tablet,South,Email,Sports,0,Yes
USR01335,SES01335,Browse,10/28/2025 21:39,Tablet,South,Google Ads,Sports,0,Yes
USR01335,SES01335,Add to Cart,10/28/2025 21:41,Desktop,West,Social Media,Home,0,Yes
USR01335,SES01335,Checkout,10/28/2025 21:45,Mobile,North,Email,Fashion,0,Yes
USR01336,SES01336,Browse,10/17/2025 11:36,Mobile,South,Google Ads,Beauty,0,Yes
USR01336,SES01336,Add to Cart,10/17/2025 11:39,Desktop,South,Organic,Beauty,0,Yes
USR01336,SES01336,Checkout,10/17/2025 11:41,Desktop,North,Google Ads,Sports,0,Yes
USR01337,SES01337,Browse,10/17/2025 8:32,Mobile,West,Social Media,Beauty,0,Yes
USR01337,SES01337,Add to Cart,10/17/2025 8:34,Desktop,West,Email,Sports,0,Yes
USR01338,SES01338,Browse,10/3/2025 12:09,Desktop,West,Organic,Home,0,Yes
USR01338,SES01338,Add to Cart,10/3/2025 12:11,Tablet,East,Email,Fashion,0,Yes
USR01338,SES01338,Checkout,10/3/2025 12:13,Mobile,North,Google Ads,Home,0,Yes
USR01339,SES01339,Browse,10/6/2025 18:13,Mobile,West,Google Ads,Sports,0,Yes
USR01339,SES01339,Add to Cart,10/6/2025 18:17,Desktop,East,Organic,Fashion,0,Yes
USR01339,SES01339,Checkout,10/6/2025 18:22,Mobile,South,Google Ads,Home,0,Yes
USR01340,SES01340,Browse,10/4/2025 7:23,Desktop,East,Organic,Electronics,0,Yes
USR01341,SES01341,Browse,10/22/2025 11:04,Desktop,North,Organic,Beauty,0,Yes
USR01341,SES01341,Add to Cart,10/22/2025 11:09,Tablet,East,Google Ads,Home,0,Yes
USR01342,SES01342,Browse,10/3/2025 1:34,Tablet,North,Organic,Sports,0,Yes
USR01343,SES01343,Browse,10/16/2025 5:48,Desktop,North,Social Media,Sports,0,Yes
USR01343,SES01343,Add to Cart,10/16/2025 5:51,Tablet,East,Organic,Beauty,0,Yes
USR01344,SES01344,Browse,10/14/2025 4:54,Tablet,North,Email,Home,0,Yes
USR01345,SES01345,Browse,10/22/2025 2:37,Desktop,North,Social Media,Electronics,0,Yes
USR01346,SES01346,Browse,10/29/2025 17:44,Tablet,East,Social Media,Fashion,0,Yes
USR01347,SES01347,Browse,10/17/2025 6:47,Tablet,South,Organic,Beauty,0,Yes
USR01347,SES01347,Add to Cart,10/17/2025 6:52,Tablet,North,Google Ads,Beauty,0,Yes
USR01347,SES01347,Checkout,10/17/2025 6:55,Desktop,South,Email,Home,0,Yes
USR01348,SES01348,Browse,10/5/2025 16:59,Desktop,West,Email,Sports,0,Yes
USR01348,SES01348,Add to Cart,10/5/2025 17:04,Desktop,West,Google Ads,Electronics,0,Yes
USR01349,SES01349,Browse,10/17/2025 10:18,Desktop,West,Google Ads,Sports,0,Yes
USR01350,SES01350,Browse,10/30/2025 17:35,Mobile,South,Social Media,Fashion,0,Yes
USR01350,SES01350,Add to Cart,10/30/2025 17:38,Tablet,South,Social Media,Electronics,0,Yes
USR01351,SES01351,Browse,10/28/2025 23:54,Desktop,East,Social Media,Sports,0,Yes
USR01351,SES01351,Add to Cart,10/28/2025 23:58,Mobile,South,Organic,Electronics,0,Yes
USR01351,SES01351,Checkout,10/29/2025 0:02,Desktop,West,Organic,Sports,0,Yes
USR01352,SES01352,Browse,10/7/2025 16:20,Tablet,North,Email,Beauty,0,Yes
USR01352,SES01352,Add to Cart,10/7/2025 16:23,Tablet,East,Social Media,Fashion,0,Yes
USR01352,SES01352,Checkout,10/7/2025 16:28,Desktop,North,Organic,Home,0,Yes
USR01353,SES01353,Browse,10/18/2025 11:04,Desktop,East,Google Ads,Sports,0,Yes
USR01353,SES01353,Add to Cart,10/18/2025 11:09,Tablet,South,Social Media,Home,0,Yes
USR01354,SES01354,Browse,10/11/2025 21:39,Tablet,South,Email,Electronics,0,Yes
USR01355,SES01355,Browse,10/21/2025 12:27,Mobile,West,Email,Home,0,Yes
USR01356,SES01356,Browse,10/12/2025 11:41,Desktop,East,Organic,Beauty,0,Yes
USR01356,SES01356,Add to Cart,10/12/2025 11:44,Desktop,West,Google Ads,Electronics,0,Yes
USR01357,SES01357,Browse,10/16/2025 12:27,Desktop,North,Organic,Sports,0,Yes
USR01358,SES01358,Browse,10/15/2025 16:18,Desktop,South,Email,Beauty,0,Yes
USR01358,SES01358,Add to Cart,10/15/2025 16:21,Desktop,North,Google Ads,Fashion,0,Yes
USR01358,SES01358,Checkout,10/15/2025 16:26,Desktop,North,Social Media,Home,0,Yes
USR01359,SES01359,Browse,10/19/2025 5:42,Tablet,South,Social Media,Sports,0,Yes
USR01359,SES01359,Add to Cart,10/19/2025 5:47,Tablet,West,Google Ads,Home,0,Yes
USR01360,SES01360,Browse,10/21/2025 13:13,Mobile,South,Google Ads,Fashion,0,Yes
USR01361,SES01361,Browse,10/7/2025 7:54,Desktop,North,Social Media,Sports,0,Yes
USR01361,SES01361,Add to Cart,10/7/2025 7:56,Mobile,South,Organic,Home,0,Yes
USR01362,SES01362,Browse,10/27/2025 19:26,Tablet,West,Organic,Sports,0,Yes
USR01362,SES01362,Add to Cart,10/27/2025 19:31,Mobile,East,Social Media,Home,0,Yes
USR01362,SES01362,Checkout,10/27/2025 19:35,Desktop,South,Google Ads,Sports,0,Yes
USR01363,SES01363,Browse,10/27/2025 19:17,Desktop,North,Google Ads,Fashion,0,Yes
USR01363,SES01363,Add to Cart,10/27/2025 19:20,Tablet,West,Organic,Beauty,0,Yes
USR01363,SES01363,Checkout,10/27/2025 19:25,Tablet,South,Social Media,Home,0,Yes
USR01364,SES01364,Browse,10/22/2025 3:30,Tablet,North,Organic,Fashion,0,Yes
USR01364,SES01364,Add to Cart,10/22/2025 3:32,Desktop,East,Social Media,Beauty,0,Yes
USR01365,SES01365,Browse,10/20/2025 15:14,Mobile,South,Social Media,Electronics,0,No
USR01365,SES01365,Add to Cart,10/20/2025 15:18,Mobile,South,Email,Fashion,0,No
USR01365,SES01365,Checkout,10/20/2025 15:22,Desktop,West,Social Media,Home,0,No
USR01365,SES01365,Purchase,10/20/2025 15:24,Desktop,East,Organic,Sports,1668,No
USR01366,SES01366,Browse,10/23/2025 22:27,Desktop,West,Email,Sports,0,Yes
USR01366,SES01366,Add to Cart,10/23/2025 22:31,Tablet,West,Email,Sports,0,Yes
USR01366,SES01366,Checkout,10/23/2025 22:36,Mobile,South,Organic,Electronics,0,Yes
USR01367,SES01367,Browse,10/7/2025 23:06,Tablet,South,Organic,Home,0,Yes
USR01368,SES01368,Browse,10/4/2025 17:18,Desktop,West,Social Media,Electronics,0,Yes
USR01368,SES01368,Add to Cart,10/4/2025 17:20,Desktop,West,Google Ads,Home,0,Yes
USR01369,SES01369,Browse,10/28/2025 7:06,Mobile,South,Email,Fashion,0,Yes
USR01369,SES01369,Add to Cart,10/28/2025 7:11,Mobile,South,Email,Electronics,0,Yes
USR01369,SES01369,Checkout,10/28/2025 7:15,Tablet,West,Social Media,Fashion,0,Yes
USR01370,SES01370,Browse,10/23/2025 1:44,Desktop,East,Google Ads,Fashion,0,Yes
USR01370,SES01370,Add to Cart,10/23/2025 1:47,Tablet,East,Google Ads,Beauty,0,Yes
USR01371,SES01371,Browse,10/5/2025 3:08,Desktop,North,Google Ads,Beauty,0,Yes
USR01371,SES01371,Add to Cart,10/5/2025 3:12,Desktop,West,Google Ads,Beauty,0,Yes
USR01371,SES01371,Checkout,10/5/2025 3:14,Mobile,West,Google Ads,Sports,0,Yes
USR01372,SES01372,Browse,10/25/2025 21:27,Mobile,East,Organic,Electronics,0,Yes
USR01372,SES01372,Add to Cart,10/25/2025 21:30,Mobile,West,Email,Electronics,0,Yes
USR01373,SES01373,Browse,10/5/2025 10:50,Mobile,South,Email,Sports,0,Yes
USR01373,SES01373,Add to Cart,10/5/2025 10:54,Desktop,West,Google Ads,Beauty,0,Yes
USR01374,SES01374,Browse,10/10/2025 21:04,Mobile,West,Social Media,Beauty,0,Yes
USR01374,SES01374,Add to Cart,10/10/2025 21:06,Mobile,West,Organic,Home,0,Yes
USR01375,SES01375,Browse,10/21/2025 7:59,Tablet,North,Google Ads,Electronics,0,Yes
USR01375,SES01375,Add to Cart,10/21/2025 8:04,Tablet,West,Google Ads,Fashion,0,Yes
USR01376,SES01376,Browse,10/20/2025 11:30,Mobile,West,Email,Fashion,0,Yes
USR01376,SES01376,Add to Cart,10/20/2025 11:33,Mobile,South,Social Media,Home,0,Yes
USR01377,SES01377,Browse,10/2/2025 5:42,Mobile,West,Organic,Beauty,0,Yes
USR01378,SES01378,Browse,10/13/2025 8:19,Mobile,South,Email,Sports,0,Yes
USR01378,SES01378,Add to Cart,10/13/2025 8:24,Desktop,East,Organic,Fashion,0,Yes
USR01379,SES01379,Browse,10/2/2025 8:44,Tablet,South,Organic,Electronics,0,Yes
USR01379,SES01379,Add to Cart,10/2/2025 8:49,Mobile,South,Email,Fashion,0,Yes
USR01380,SES01380,Browse,10/28/2025 1:36,Tablet,North,Organic,Sports,0,Yes
USR01380,SES01380,Add to Cart,10/28/2025 1:39,Desktop,North,Email,Fashion,0,Yes
USR01380,SES01380,Checkout,10/28/2025 1:44,Mobile,West,Google Ads,Electronics,0,Yes
USR01381,SES01381,Browse,10/13/2025 20:31,Tablet,North,Social Media,Electronics,0,Yes
USR01381,SES01381,Add to Cart,10/13/2025 20:34,Desktop,East,Social Media,Fashion,0,Yes
USR01382,SES01382,Browse,10/16/2025 6:03,Tablet,East,Social Media,Fashion,0,No
USR01382,SES01382,Add to Cart,10/16/2025 6:07,Desktop,West,Email,Electronics,0,No
USR01382,SES01382,Checkout,10/16/2025 6:11,Tablet,West,Social Media,Sports,0,No
USR01382,SES01382,Purchase,10/16/2025 6:15,Mobile,East,Email,Electronics,1874.46,No
USR01383,SES01383,Browse,10/7/2025 23:20,Mobile,South,Email,Beauty,0,Yes
USR01383,SES01383,Add to Cart,10/7/2025 23:24,Mobile,East,Email,Fashion,0,Yes
USR01383,SES01383,Checkout,10/7/2025 23:26,Tablet,West,Email,Electronics,0,Yes
USR01384,SES01384,Browse,10/2/2025 13:32,Tablet,East,Organic,Beauty,0,Yes
USR01385,SES01385,Browse,10/25/2025 20:20,Tablet,North,Google Ads,Fashion,0,Yes
USR01385,SES01385,Add to Cart,10/25/2025 20:23,Tablet,West,Email,Home,0,Yes
USR01385,SES01385,Checkout,10/25/2025 20:27,Mobile,North,Google Ads,Home,0,Yes
USR01386,SES01386,Browse,10/17/2025 13:02,Tablet,South,Google Ads,Home,0,Yes
USR01387,SES01387,Browse,10/29/2025 3:27,Desktop,West,Google Ads,Fashion,0,Yes
USR01388,SES01388,Browse,10/8/2025 18:07,Tablet,North,Social Media,Home,0,No
USR01388,SES01388,Add to Cart,10/8/2025 18:10,Tablet,North,Google Ads,Sports,0,No
USR01388,SES01388,Checkout,10/8/2025 18:12,Tablet,West,Email,Electronics,0,No
USR01388,SES01388,Purchase,10/8/2025 18:17,Mobile,West,Email,Fashion,604.36,No
USR01389,SES01389,Browse,10/7/2025 0:55,Desktop,South,Google Ads,Beauty,0,Yes
USR01389,SES01389,Add to Cart,10/7/2025 0:59,Desktop,East,Organic,Beauty,0,Yes
USR01389,SES01389,Checkout,10/7/2025 1:03,Tablet,South,Google Ads,Sports,0,Yes
USR01390,SES01390,Browse,10/14/2025 1:09,Tablet,North,Email,Fashion,0,No
USR01390,SES01390,Add to Cart,10/14/2025 1:11,Mobile,West,Email,Beauty,0,No
USR01390,SES01390,Checkout,10/14/2025 1:14,Mobile,West,Social Media,Sports,0,No
USR01390,SES01390,Purchase,10/14/2025 1:17,Tablet,South,Social Media,Sports,519.88,No
USR01391,SES01391,Browse,10/28/2025 4:26,Desktop,North,Organic,Home,0,Yes
USR01391,SES01391,Add to Cart,10/28/2025 4:30,Mobile,East,Social Media,Beauty,0,Yes
USR01392,SES01392,Browse,10/27/2025 9:46,Tablet,North,Email,Fashion,0,Yes
USR01393,SES01393,Browse,10/30/2025 6:13,Mobile,South,Organic,Beauty,0,Yes
USR01394,SES01394,Browse,10/27/2025 4:50,Tablet,East,Email,Sports,0,No
USR01394,SES01394,Add to Cart,10/27/2025 4:53,Tablet,South,Google Ads,Home,0,No
USR01394,SES01394,Checkout,10/27/2025 4:57,Desktop,North,Email,Sports,0,No
USR01394,SES01394,Purchase,10/27/2025 5:00,Desktop,East,Google Ads,Home,1114.67,No
USR01395,SES01395,Browse,10/15/2025 10:47,Desktop,North,Organic,Home,0,Yes
USR01395,SES01395,Add to Cart,10/15/2025 10:51,Tablet,South,Google Ads,Home,0,Yes
USR01396,SES01396,Browse,10/1/2025 20:50,Mobile,West,Email,Home,0,Yes
USR01396,SES01396,Add to Cart,10/1/2025 20:54,Desktop,West,Organic,Electronics,0,Yes
USR01396,SES01396,Checkout,10/1/2025 20:58,Tablet,West,Social Media,Beauty,0,Yes
USR01397,SES01397,Browse,10/5/2025 6:10,Desktop,West,Google Ads,Home,0,No
USR01397,SES01397,Add to Cart,10/5/2025 6:12,Mobile,East,Email,Fashion,0,No
USR01397,SES01397,Checkout,10/5/2025 6:16,Mobile,South,Google Ads,Home,0,No
USR01397,SES01397,Purchase,10/5/2025 6:18,Tablet,East,Social Media,Beauty,888.09,No
USR01398,SES01398,Browse,10/31/2025 0:32,Desktop,West,Email,Home,0,Yes
USR01398,SES01398,Add to Cart,10/31/2025 0:36,Tablet,East,Organic,Fashion,0,Yes
USR01398,SES01398,Checkout,10/31/2025 0:41,Desktop,East,Organic,Sports,0,Yes
USR01399,SES01399,Browse,10/14/2025 15:36,Tablet,West,Organic,Beauty,0,Yes
USR01399,SES01399,Add to Cart,10/14/2025 15:39,Desktop,West,Organic,Electronics,0,Yes
USR01400,SES01400,Browse,10/15/2025 0:06,Tablet,North,Social Media,Beauty,0,Yes
USR01400,SES01400,Add to Cart,10/15/2025 0:09,Mobile,West,Organic,Electronics,0,Yes
USR01400,SES01400,Checkout,10/15/2025 0:12,Mobile,South,Organic,Home,0,Yes
USR01401,SES01401,Browse,10/17/2025 17:33,Desktop,East,Google Ads,Beauty,0,Yes
USR01401,SES01401,Add to Cart,10/17/2025 17:37,Mobile,West,Google Ads,Electronics,0,Yes
USR01402,SES01402,Browse,10/28/2025 11:32,Tablet,South,Organic,Fashion,0,Yes
USR01403,SES01403,Browse,10/17/2025 17:24,Desktop,West,Email,Electronics,0,No
USR01403,SES01403,Add to Cart,10/17/2025 17:26,Mobile,South,Email,Beauty,0,No
USR01403,SES01403,Checkout,10/17/2025 17:29,Tablet,North,Social Media,Fashion,0,No
USR01403,SES01403,Purchase,10/17/2025 17:32,Tablet,West,Google Ads,Beauty,1214.94,No
USR01404,SES01404,Browse,10/24/2025 11:38,Desktop,North,Social Media,Sports,0,Yes
USR01404,SES01404,Add to Cart,10/24/2025 11:43,Mobile,East,Email,Electronics,0,Yes
